,Index,incident_number,crime,occurred_on,month,intersection,city,state,geometry,location,time,day_of_week,moon_phaseid,moon_phase
556,11901,1702309003,Theft From Motor Vehicle,1/22/17,Jan,700 PACIFIC AV,  TACOMA,   WA,-122.439509  47.257289,"47.257289, -122.439509",16:00,Sunday,0,0
557,11994,1703701898,Theft From Motor Vehicle,2/6/17,Feb,700 PACIFIC AV,  TACOMA,   WA,-122.439509  47.257289,"47.257289, -122.439509",20:00,Monday,0,0
558,12577,1712109002,Theft From Motor Vehicle,5/1/17,May,700 PACIFIC AV,  TACOMA,   WA,-122.439509  47.257289,"47.257289, -122.439509",0:00,Monday,0,0
559,12838,1724409009,Theft From Motor Vehicle,9/1/17,Sep,700 PACIFIC AV,  TACOMA,   WA,-122.439509  47.257289,"47.257289, -122.439509",3:00,Friday,0,0
560,13208,1700801660,Theft From Motor Vehicle,1/8/17,Jan,700 PACIFIC AV,  TACOMA,   WA,-122.439509  47.257289,"47.257289, -122.439509",21:00,Sunday,0,0
561,13495,1727500953,Theft From Motor Vehicle,10/1/17,Oct,2700 N 8TH ST,  TACOMA,   WA,-122.471593  47.257265,"47.257265, -122.471593",22:00,Sunday,0,0
562,12573,1712100516,Theft From Motor Vehicle,5/1/17,May,800 N WASHINGTON ST,  TACOMA,   WA,-122.485098  47.25726,"47.25726, -122.485098",0:00,Monday,0,0
563,13109,1720601077,Theft From Motor Vehicle,7/25/17,Jul,800 N WASHINGTON ST,  TACOMA,   WA,-122.485098  47.25726,"47.25726, -122.485098",1:00,Tuesday,0,0
564,12993,1719100619,Theft From Motor Vehicle,7/8/17,Jul,2600 N 8TH ST,  TACOMA,   WA,-122.470451  47.257243,"47.257243, -122.470451",17:00,Saturday,3,Full Moon
565,12269,1707509021,Theft From Motor Vehicle,3/14/17,Mar,700 FAWCETT AV,  TACOMA,   WA,-122.443916  47.257194,"47.257194, -122.443916",19:00,Tuesday,0,0
566,12729,1715100771,Theft From Motor Vehicle,5/30/17,May,500 S 7TH ST,  TACOMA,   WA,-122.443916  47.257194,"47.257194, -122.443916",23:00,Tuesday,0,0
567,13126,1720801445,Theft From Motor Vehicle,7/27/17,Jul,700 FAWCETT AV,  TACOMA,   WA,-122.443916  47.257194,"47.257194, -122.443916",16:00,Thursday,0,0
568,14056,1731700491,Theft From Motor Vehicle,11/12/17,Nov,700 FAWCETT AV,  TACOMA,   WA,-122.443916  47.257194,"47.257194, -122.443916",22:00,Sunday,0,0
569,12574,1712101618,Theft From Motor Vehicle,5/1/17,May,1100 BLOCK 6TH AV,  TACOMA,   WA,-122.452935  47.257144,"47.257144, -122.452935",17:00,Monday,0,0
570,12575,1712101685,Theft From Motor Vehicle,5/1/17,May,1100 BLOCK 6TH AV,  TACOMA,   WA,-122.452935  47.257144,"47.257144, -122.452935",18:00,Monday,0,0
571,13173,1727102120,Theft From Motor Vehicle,9/28/17,Sep,1100 6TH AV,  TACOMA,   WA,-122.452935  47.257144,"47.257144, -122.452935",8:00,Thursday,0,0
572,13308,1726101246,Theft From Motor Vehicle,9/17/17,Sep,600 MARTIN LUTHER KING JR WY,  TACOMA,   WA,-122.452935  47.257144,"47.257144, -122.452935",23:00,Sunday,0,0
573,13557,1728400571,Theft From Motor Vehicle,10/11/17,Oct,1100 6TH AV,  TACOMA,   WA,-122.452935  47.257144,"47.257144, -122.452935",9:00,Wednesday,0,0
574,12257,1707209002,Theft From Motor Vehicle,3/12/17,Mar,700 COURT,  A TACOMA,   WA,-122.43867  47.257101,"47.257101, -122.43867",18:00,Sunday,3,Full Moon
575,13535,1727909001,Theft From Motor Vehicle,10/4/17,Oct,800 N PROCTOR ST,  TACOMA,   WA,-122.489012  47.257067,"47.257067, -122.489012",21:00,Wednesday,0,0
576,13950,1730109028,Theft From Motor Vehicle,10/28/17,Oct,3500 N 8TH ST,  TACOMA,   WA,-122.482177  47.257054,"47.257054, -122.482177",0:00,Saturday,0,0
577,11980,1703309001,Theft From Motor Vehicle,1/31/17,Jan,700 COURT E,  TACOMA,   WA,-122.444634  47.257052,"47.257052, -122.444634",8:00,Tuesday,0,0
578,12409,1709402059,Theft From Motor Vehicle,4/4/17,Apr,700 COURT E,  TACOMA,   WA,-122.444634  47.257052,"47.257052, -122.444634",15:00,Tuesday,0,0
579,13179,1727501997,Theft From Motor Vehicle,10/2/17,Oct,700 COURT E,  TACOMA,   WA,-122.444634  47.257052,"47.257052, -122.444634",20:00,Monday,0,0
580,12050,1704400540,Theft From Motor Vehicle,2/13/17,Feb,3100 N 8TH ST,  TACOMA,   WA,-122.476299  47.257042,"47.257042, -122.476299",3:00,Monday,0,0
581,12822,1716500518,Theft From Motor Vehicle,6/13/17,Jun,3100 N 8TH ST,  TACOMA,   WA,-122.476299  47.257042,"47.257042, -122.476299",23:00,Tuesday,0,0
582,13159,1721209033,Theft From Motor Vehicle,7/28/17,Jul,3700 N 8TH ST,  TACOMA,   WA,-122.485094  47.257038,"47.257038, -122.485094",0:00,Friday,0,0
583,13818,1722609012,Theft From Motor Vehicle,8/12/17,Aug,3700 N 8TH ST,  TACOMA,   WA,-122.485094  47.257038,"47.257038, -122.485094",18:00,Saturday,0,0
584,11709,1700700965,Theft From Motor Vehicle,1/7/17,Jan,3000 N 8TH ST,  TACOMA,   WA,-122.474797  47.257032,"47.257032, -122.474797",13:00,Saturday,0,0
585,12990,1719100428,Theft From Motor Vehicle,7/9/17,Jul,3000 N 8TH ST,  TACOMA,   WA,-122.474797  47.257032,"47.257032, -122.474797",20:00,Sunday,0,0
586,13011,1719209029,Theft From Motor Vehicle,7/10/17,Jul,3000 N 8TH ST,  TACOMA,   WA,-122.474797  47.257032,"47.257032, -122.474797",11:00,Monday,0,0
587,13229,1725209001,Theft From Motor Vehicle,9/9/17,Sep,3000 N 8TH ST,  TACOMA,   WA,-122.474797  47.257032,"47.257032, -122.474797",2:00,Saturday,0,0
588,13580,1715009052,Theft From Motor Vehicle,5/30/17,May,3000 N 8TH ST,  TACOMA,   WA,-122.474797  47.257032,"47.257032, -122.474797",8:00,Tuesday,0,0
589,12344,1708401097,Theft From Motor Vehicle,3/25/17,Mar,800 N PINE ST,  TACOMA,   WA,-122.473652  47.257031,"47.257031, -122.473652",15:00,Saturday,0,0
590,13111,1720601877,Theft From Motor Vehicle,7/25/17,Jul,3800 N 8TH ST,  TACOMA,   WA,-122.486562  47.257031,"47.257031, -122.486562",0:00,Tuesday,0,0
591,13012,1719209044,Theft From Motor Vehicle,7/9/17,Jul,3600 N 8TH ST,  TACOMA,   WA,-122.483625  47.257021,"47.257021, -122.483625",22:00,Sunday,0,0
592,12347,1708401947,Theft From Motor Vehicle,3/25/17,Mar,900 N PEARL ST,  TACOMA,   WA,-122.516011  47.256954,"47.256954, -122.516011",16:00,Saturday,0,0
593,11899,1702309001,Theft From Motor Vehicle,1/21/17,Jan,800 DOCK ST,  TACOMA,   WA,-122.436882  47.256924,"47.256924, -122.436882",22:00,Saturday,0,0
594,11900,1702309002,Theft From Motor Vehicle,1/22/17,Jan,800 DOCK ST,  TACOMA,   WA,-122.436882  47.256924,"47.256924, -122.436882",1:00,Sunday,0,0
595,14068,1731709043,Theft From Motor Vehicle,11/10/17,Nov,800 DOCK ST,  TACOMA,   WA,-122.436882  47.256924,"47.256924, -122.436882",21:00,Friday,4,Last Quarter
596,13763,1721701707,Theft From Motor Vehicle,8/5/17,Aug,1200 6TH AV,  TACOMA,   WA,-122.455338  47.256895,"47.256895, -122.455338",8:00,Saturday,0,0
597,13784,1732909019,Theft From Motor Vehicle,11/25/17,Nov,1200 6TH AV,  TACOMA,   WA,-122.455338  47.256895,"47.256895, -122.455338",0:00,Saturday,0,0
598,14234,1716009008,Theft From Motor Vehicle,6/8/17,Jun,1200 6TH AV,  TACOMA,   WA,-122.455338  47.256895,"47.256895, -122.455338",21:00,Thursday,0,0
599,13746,1720301152,Theft From Motor Vehicle,7/21/17,Jul,600 S 7TH ST,  TACOMA,   WA,-122.446045  47.256829,"47.256829, -122.446045",21:00,Friday,0,0
600,14017,1731001537,Theft From Motor Vehicle,11/5/17,Nov,7300 N SKYVIEW PL,  TACOMA,   WA,-122.532369  47.25671,"47.25671, -122.532369",7:00,Sunday,0,0
601,12808,1716309007,Theft From Motor Vehicle,6/9/17,Jun,600 S SHERIDAN AV,  TACOMA,   WA,-122.457247  47.256695,"47.256695, -122.457247",4:00,Friday,3,Full Moon
602,13742,1729709007,Theft From Motor Vehicle,10/23/17,Oct,600 S SHERIDAN AV,  TACOMA,   WA,-122.457247  47.256695,"47.256695, -122.457247",21:00,Monday,0,0
603,12134,1705800898,Theft From Motor Vehicle,2/27/17,Feb,600 N JACKSON AV,  TACOMA,   WA,-122.536974  47.256609,"47.256609, -122.536974",1:00,Monday,0,0
604,12321,1708100246,Theft From Motor Vehicle,3/22/17,Mar,600 N JACKSON AV,  TACOMA,   WA,-122.536974  47.256609,"47.256609, -122.536974",3:00,Wednesday,0,0
605,12534,1711300758,Theft From Motor Vehicle,4/23/17,Apr,600 N JACKSON AV,  TACOMA,   WA,-122.536974  47.256609,"47.256609, -122.536974",1:00,Sunday,0,0
606,12075,1704909012,Theft From Motor Vehicle,2/18/17,Feb,600 S CUSHMAN AV,  TACOMA,   WA,-122.458651  47.256543,"47.256543, -122.458651",20:00,Saturday,4,Last Quarter
607,12098,1705209008,Theft From Motor Vehicle,2/18/17,Feb,600 S CUSHMAN AV,  TACOMA,   WA,-122.458651  47.256543,"47.256543, -122.458651",20:00,Saturday,4,Last Quarter
608,13275,1725809001,Theft From Motor Vehicle,9/12/17,Sep,1500 6TH AV,  TACOMA,   WA,-122.458651  47.256543,"47.256543, -122.458651",14:00,Tuesday,4,Last Quarter
609,12233,1707009005,Theft From Motor Vehicle,3/9/17,Mar,800 S 7TH ST,  TACOMA,   WA,-122.448661  47.256524,"47.256524, -122.448661",21:00,Thursday,0,0
610,11965,1702909016,Theft From Motor Vehicle,1/29/17,Jan,700 MARKET ST,  TACOMA,   WA,-122.442318  47.256502,"47.256502, -122.442318",11:00,Sunday,0,0
611,12568,1712009002,Theft From Motor Vehicle,4/29/17,Apr,700 MARKET ST,  TACOMA,   WA,-122.442318  47.256502,"47.256502, -122.442318",22:00,Saturday,0,0
612,13733,1729609002,Theft From Motor Vehicle,10/21/17,Oct,700 MARKET ST,  TACOMA,   WA,-122.442318  47.256502,"47.256502, -122.442318",0:00,Saturday,0,0
613,13523,1711909001,Theft From Motor Vehicle,4/27/17,Apr,900 S 7TH ST,  TACOMA,   WA,-122.449793  47.256439,"47.256439, -122.449793",0:00,Thursday,0,0
614,12859,1717100562,Theft From Motor Vehicle,6/19/17,Jun,700 N PUGET SOUND AV,  TACOMA,   WA,-122.48218  47.256331,"47.256331, -122.48218",22:00,Monday,0,0
615,13247,1725709004,Theft From Motor Vehicle,8/31/17,Aug,700 N PUGET SOUND AV,  TACOMA,   WA,-122.48218  47.256331,"47.256331, -122.48218",1:00,Thursday,0,0
616,13912,1722609014,Theft From Motor Vehicle,8/12/17,Aug,700 N PUGET SOUND AV,  TACOMA,   WA,-122.48218  47.256331,"47.256331, -122.48218",23:00,Saturday,0,0
617,12495,1710709003,Theft From Motor Vehicle,4/17/17,Apr,700 S J ST,  TACOMA,   WA,-122.45125  47.256304,"47.256304, -122.45125",5:00,Monday,0,0
618,13084,1720409005,Theft From Motor Vehicle,7/22/17,Jul,700 S J ST,  TACOMA,   WA,-122.45125  47.256304,"47.256304, -122.45125",19:00,Saturday,0,0
619,13611,1728700528,Theft From Motor Vehicle,10/13/17,Oct,900 N LOCUST LN,  TACOMA,   WA,-122.543176  47.256231,"47.256231, -122.543176",23:00,Friday,0,0
620,13942,1730009001,Theft From Motor Vehicle,10/26/17,Oct,1700 6TH AV,  TACOMA,   WA,-122.461483  47.256212,"47.256212, -122.461483",11:00,Thursday,0,0
621,12530,1711202047,Theft From Motor Vehicle,4/22/17,Apr,600 BLOCK N FIFE ST,  TACOMA,   WA,-122.470239  47.256194,"47.256194, -122.470239",20:00,Saturday,0,0
622,13531,1727900839,Theft From Motor Vehicle,10/5/17,Oct,3100 N 7TH ST,  TACOMA,   WA,-122.4763  47.256178,"47.256178, -122.4763",21:00,Thursday,3,Full Moon
623,11777,1701309004,Theft From Motor Vehicle,1/11/17,Jan,3900 N 7TH ST,  TACOMA,   WA,-122.489446  47.256173,"47.256173, -122.489446",10:00,Wednesday,0,0
624,13512,1727800422,Theft From Motor Vehicle,10/4/17,Oct,3500 N 7TH ST,  TACOMA,   WA,-122.482181  47.25616,"47.25616, -122.482181",21:00,Wednesday,0,0
625,12682,1714400759,Theft From Motor Vehicle,5/22/17,May,3600 N 7TH ST,  TACOMA,   WA,-122.483627  47.256148,"47.256148, -122.483627",13:00,Monday,0,0
626,12884,1717309024,Theft From Motor Vehicle,6/22/17,Jun,3600 N 7TH ST,  TACOMA,   WA,-122.483627  47.256148,"47.256148, -122.483627",6:00,Thursday,0,0
627,14151,1732700385,Theft From Motor Vehicle,11/22/17,Nov,700 N WARNER ST,  TACOMA,   WA,-122.480682  47.256148,"47.256148, -122.480682",22:00,Wednesday,0,0
628,13868,1723501495,Theft From Motor Vehicle,8/21/17,Aug,600 N ROCHESTER ST,  TACOMA,   WA,-122.528596  47.256121,"47.256121, -122.528596",19:00,Monday,1,New Moon
629,13481,1727309019,Theft From Motor Vehicle,9/30/17,Sep,600 N SPRAGUE AV,  TACOMA,   WA,-122.463011  47.256097,"47.256097, -122.463011",14:00,Saturday,0,0
630,13819,1722700168,Theft From Motor Vehicle,8/15/17,Aug,800 COURT,  A TACOMA,   WA,-122.444389  47.255966,"47.255966, -122.444389",1:00,Tuesday,0,0
631,12157,1706109002,Theft From Motor Vehicle,2/28/17,Feb,900 DOCK ST,  TACOMA,   WA,-122.436221  47.255946,"47.255946, -122.436221",9:00,Tuesday,0,0
632,12558,1711700405,Theft From Motor Vehicle,4/12/17,Apr,600 N OAKES ST,  TACOMA,   WA,-122.471352  47.255853,"47.255853, -122.471352",0:00,Wednesday,0,0
633,13585,1714400231,Theft From Motor Vehicle,5/24/17,May,1900 MILWAUKEE WY,  TACOMA,   WA,-122.405325  47.255693,"47.255693, -122.405325",1:00,Wednesday,0,0
634,12029,1704200816,Theft From Motor Vehicle,2/10/17,Feb,800 PACIFIC AV,  TACOMA,   WA,-122.439143  47.255674,"47.255674, -122.439143",23:00,Friday,3,Full Moon
635,12721,1715009038,Theft From Motor Vehicle,5/26/17,May,800 PACIFIC AV,  TACOMA,   WA,-122.439143  47.255674,"47.255674, -122.439143",10:00,Friday,0,0
636,13522,1711901970,Theft From Motor Vehicle,4/29/17,Apr,7300 6TH AV,  TACOMA,   WA,-122.534327  47.255563,"47.255563, -122.534327",22:00,Saturday,0,0
637,11766,1716101189,Theft From Motor Vehicle,6/9/17,Jun,100 S 9TH ST,  TACOMA,   WA,-122.438002  47.255551,"47.255551, -122.438002",20:00,Friday,3,Full Moon
638,12308,1707901455,Theft From Motor Vehicle,3/20/17,Mar,7200 6TH AV,  TACOMA,   WA,-122.532705  47.255545,"47.255545, -122.532705",7:00,Monday,4,Last Quarter
639,12309,1707901503,Theft From Motor Vehicle,3/20/17,Mar,7200 6TH AV,  TACOMA,   WA,-122.532705  47.255545,"47.255545, -122.532705",7:00,Monday,4,Last Quarter
640,12323,1708100423,Theft From Motor Vehicle,3/21/17,Mar,7200 6TH AV,  TACOMA,   WA,-122.532705  47.255545,"47.255545, -122.532705",22:00,Tuesday,0,0
641,12324,1708100450,Theft From Motor Vehicle,3/21/17,Mar,7200 6TH AV,  TACOMA,   WA,-122.532705  47.255545,"47.255545, -122.532705",19:00,Tuesday,0,0
642,12802,1716300499,Theft From Motor Vehicle,6/11/17,Jun,7200 6TH AV,  TACOMA,   WA,-122.532705  47.255545,"47.255545, -122.532705",11:00,Sunday,0,0
643,14169,1732800939,Theft From Motor Vehicle,11/22/17,Nov,7200 6TH AV,  TACOMA,   WA,-122.532705  47.255545,"47.255545, -122.532705",5:00,Wednesday,0,0
644,11638,1700100895,Theft From Motor Vehicle,1/1/17,Jan,600 N PROSPECT ST,  TACOMA,   WA,-122.469078  47.255544,"47.255544, -122.469078",1:00,Sunday,0,0
645,11646,1700200533,Theft From Motor Vehicle,1/1/17,Jan,600 N PROSPECT ST,  TACOMA,   WA,-122.469078  47.255544,"47.255544, -122.469078",1:00,Sunday,0,0
646,11991,1703509005,Theft From Motor Vehicle,2/4/17,Feb,600 N PROSPECT ST,  TACOMA,   WA,-122.469078  47.255544,"47.255544, -122.469078",15:00,Saturday,0,0
647,13341,1704709011,Theft From Motor Vehicle,2/15/17,Feb,600 N PROSPECT ST,  TACOMA,   WA,-122.469078  47.255544,"47.255544, -122.469078",21:00,Wednesday,0,0
648,13885,1723801045,Theft From Motor Vehicle,8/25/17,Aug,600 N PROSPECT ST,  TACOMA,   WA,-122.469078  47.255544,"47.255544, -122.469078",22:00,Friday,0,0
649,12630,1713409007,Theft From Motor Vehicle,5/13/17,May,600 N TRAFTON ST,  TACOMA,   WA,-122.467147  47.25554,"47.25554, -122.467147",23:00,Saturday,0,0
650,12255,1707201973,Theft From Motor Vehicle,3/13/17,Mar,7100 6TH AV,  TACOMA,   WA,-122.531337  47.255537,"47.255537, -122.531337",17:00,Monday,0,0
651,12256,1707202010,Theft From Motor Vehicle,3/13/17,Mar,7100 6TH AV,  TACOMA,   WA,-122.531337  47.255537,"47.255537, -122.531337",17:00,Monday,0,0
652,12346,1708401798,Theft From Motor Vehicle,3/25/17,Mar,7100 6TH AV,  TACOMA,   WA,-122.531337  47.255537,"47.255537, -122.531337",19:00,Saturday,0,0
653,12400,1709209006,Theft From Motor Vehicle,4/1/17,Apr,7100 6TH AV,  TACOMA,   WA,-122.531337  47.255537,"47.255537, -122.531337",20:00,Saturday,0,0
654,13968,1730501033,Theft From Motor Vehicle,11/1/17,Nov,6900 6TH AV,  TACOMA,   WA,-122.528596  47.255527,"47.255527, -122.528596",12:00,Wednesday,0,0
655,13969,1730501467,Theft From Motor Vehicle,11/1/17,Nov,6900 6TH AV,  TACOMA,   WA,-122.528596  47.255527,"47.255527, -122.528596",12:00,Wednesday,0,0
656,13517,1711900424,Theft From Motor Vehicle,4/28/17,Apr,600 N ANDERSON ST,  TACOMA,   WA,-122.472459  47.255525,"47.255525, -122.472459",21:00,Friday,0,0
657,14016,1731001313,Theft From Motor Vehicle,10/31/17,Oct,600 N HAWTHORNE ST,  TACOMA,   WA,-122.527226  47.255521,"47.255521, -122.527226",18:00,Tuesday,0,0
658,13307,1726100898,Theft From Motor Vehicle,9/18/17,Sep,600 S MILDRED ST,  TACOMA,   WA,-122.526387  47.255518,"47.255518, -122.526387",6:00,Monday,0,0
659,13303,1726009003,Theft From Motor Vehicle,9/17/17,Sep,1500 S 7TH ST,  TACOMA,   WA,-122.45843  47.255511,"47.255511, -122.45843",1:00,Sunday,0,0
660,13504,1727609001,Theft From Motor Vehicle,10/2/17,Oct,700 S CUSHMAN AV,  TACOMA,   WA,-122.45843  47.255511,"47.255511, -122.45843",1:00,Monday,0,0
661,11760,1701100486,Theft From Motor Vehicle,1/10/17,Jan,6400 6TH AV,  TACOMA,   WA,-122.523251  47.255492,"47.255492, -122.523251",14:00,Tuesday,0,0
662,12368,1708701567,Theft From Motor Vehicle,3/28/17,Mar,6400 6TH AV,  TACOMA,   WA,-122.523251  47.255492,"47.255492, -122.523251",18:00,Tuesday,0,0
663,12635,1713501656,Theft From Motor Vehicle,5/15/17,May,6400 6TH AV,  TACOMA,   WA,-122.523251  47.255492,"47.255492, -122.523251",18:00,Monday,0,0
664,12873,1717209010,Theft From Motor Vehicle,6/14/17,Jun,6400 6TH AV,  TACOMA,   WA,-122.523251  47.255492,"47.255492, -122.523251",14:00,Wednesday,0,0
665,12906,1717001126,Theft From Motor Vehicle,6/19/17,Jun,6400 6TH AV,  TACOMA,   WA,-122.523251  47.255492,"47.255492, -122.523251",13:00,Monday,0,0
666,13515,1727800904,Theft From Motor Vehicle,9/14/17,Sep,6400 6TH AV,  TACOMA,   WA,-122.523251  47.255492,"47.255492, -122.523251",19:00,Thursday,0,0
667,11870,1702109002,Theft From Motor Vehicle,1/21/17,Jan,6300 6TH AV,  TACOMA,   WA,-122.521958  47.255481,"47.255481, -122.521958",0:00,Saturday,0,0
668,12074,1704909010,Theft From Motor Vehicle,2/15/17,Feb,6300 6TH AV,  TACOMA,   WA,-122.521958  47.255481,"47.255481, -122.521958",21:00,Wednesday,0,0
669,13038,1719700803,Theft From Motor Vehicle,7/16/17,Jul,6300 6TH AV,  TACOMA,   WA,-122.521958  47.255481,"47.255481, -122.521958",11:00,Sunday,4,Last Quarter
670,14176,1733100049,Theft From Motor Vehicle,11/26/17,Nov,6300 6TH AV,  TACOMA,   WA,-122.521958  47.255481,"47.255481, -122.521958",22:00,Sunday,2,First Quarter
671,12928,1718000519,Theft From Motor Vehicle,6/13/17,Jun,6200 6TH AV,  TACOMA,   WA,-122.520665  47.255468,"47.255468, -122.520665",13:00,Tuesday,0,0
672,13432,1729601010,Theft From Motor Vehicle,10/20/17,Oct,6200 6TH AV,  TACOMA,   WA,-122.520665  47.255468,"47.255468, -122.520665",12:00,Friday,0,0
673,12229,1707000869,Theft From Motor Vehicle,3/10/17,Mar,800 S 8TH ST,  TACOMA,   WA,-122.448798  47.255466,"47.255466, -122.448798",22:00,Friday,0,0
674,11862,1702100071,Theft From Motor Vehicle,1/21/17,Jan,6100 6TH AV,  TACOMA,   WA,-122.519372  47.255464,"47.255464, -122.519372",0:00,Saturday,0,0
675,13334,1704609001,Theft From Motor Vehicle,2/14/17,Feb,6100 6TH AV,  TACOMA,   WA,-122.519372  47.255464,"47.255464, -122.519372",19:00,Tuesday,0,0
676,14051,1731509007,Theft From Motor Vehicle,11/11/17,Nov,6100 6TH AV,  TACOMA,   WA,-122.519372  47.255464,"47.255464, -122.519372",0:00,Saturday,0,0
677,14064,1731709003,Theft From Motor Vehicle,11/11/17,Nov,6100 6TH AV,  TACOMA,   WA,-122.519372  47.255464,"47.255464, -122.519372",23:00,Saturday,0,0
678,14181,1733109001,Theft From Motor Vehicle,11/20/17,Nov,6100 6TH AV,  TACOMA,   WA,-122.519372  47.255464,"47.255464, -122.519372",7:00,Monday,0,0
679,11653,1700300790,Theft From Motor Vehicle,1/3/17,Jan,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",10:00,Tuesday,0,0
680,11703,1700600420,Theft From Motor Vehicle,1/6/17,Jan,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",7:00,Friday,0,0
681,11848,1701909008,Theft From Motor Vehicle,1/3/17,Jan,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",19:00,Tuesday,0,0
682,12253,1707201709,Theft From Motor Vehicle,3/13/17,Mar,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",19:00,Monday,0,0
683,12265,1707500666,Theft From Motor Vehicle,3/13/17,Mar,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",19:00,Monday,0,0
684,12297,1707809001,Theft From Motor Vehicle,3/19/17,Mar,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",3:00,Sunday,0,0
685,13132,1720809013,Theft From Motor Vehicle,7/26/17,Jul,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",16:00,Wednesday,0,0
686,13243,1725600514,Theft From Motor Vehicle,9/13/17,Sep,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",8:00,Wednesday,0,0
687,13731,1729601994,Theft From Motor Vehicle,10/23/17,Oct,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",18:00,Monday,0,0
688,14140,1732600732,Theft From Motor Vehicle,11/22/17,Nov,5900 6TH AV,  TACOMA,   WA,-122.5164  47.255448,"47.255448, -122.5164",10:00,Wednesday,0,0
689,11953,1702900623,Theft From Motor Vehicle,1/28/17,Jan,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",23:00,Saturday,0,0
690,11959,1702909007,Theft From Motor Vehicle,1/29/17,Jan,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",0:00,Sunday,0,0
691,12081,1705009009,Theft From Motor Vehicle,2/18/17,Feb,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",2:00,Saturday,4,Last Quarter
692,12835,1724409004,Theft From Motor Vehicle,9/1/17,Sep,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",0:00,Friday,0,0
693,12840,1724409012,Theft From Motor Vehicle,9/1/17,Sep,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",0:00,Friday,0,0
694,12933,1718100151,Theft From Motor Vehicle,6/29/17,Jun,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",23:00,Thursday,0,0
695,13065,1720101655,Theft From Motor Vehicle,7/20/17,Jul,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",15:00,Thursday,0,0
696,13191,1725100072,Theft From Motor Vehicle,9/8/17,Sep,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",1:00,Friday,0,0
697,14063,1731702136,Theft From Motor Vehicle,11/13/17,Nov,2800 6TH AV,  TACOMA,   WA,-122.473013  47.255437,"47.255437, -122.473013",15:00,Monday,0,0
